"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISR","TAXREV","TOT","PC_GDP","A","2021",32.231,
"SVN","TAXREV","TOT","PC_GDP","A","1995",39.137,
"SVN","TAXREV","TOT","PC_GDP","A","1996",38.141,
"SVN","TAXREV","TOT","PC_GDP","A","1997",37.063,
"SVN","TAXREV","TOT","PC_GDP","A","1998",37.848,
"SVN","TAXREV","TOT","PC_GDP","A","1999",38.214,
"SVN","TAXREV","TOT","PC_GDP","A","2000",37.699,
"SVN","TAXREV","TOT","PC_GDP","A","2001",37.783,
"SVN","TAXREV","TOT","PC_GDP","A","2002",38.282,
"SVN","TAXREV","TOT","PC_GDP","A","2003",38.401,
"SVN","TAXREV","TOT","PC_GDP","A","2004",38.462,
"SVN","TAXREV","TOT","PC_GDP","A","2005",39.145,
"SVN","TAXREV","TOT","PC_GDP","A","2006",38.687,
"SVN","TAXREV","TOT","PC_GDP","A","2007",38.041,
"SVN","TAXREV","TOT","PC_GDP","A","2008",37.302,
"SVN","TAXREV","TOT","PC_GDP","A","2009",37.099,
"SVN","TAXREV","TOT","PC_GDP","A","2010",37.788,
"SVN","TAXREV","TOT","PC_GDP","A","2011",37.33,
"SVN","TAXREV","TOT","PC_GDP","A","2012",37.638,
"SVN","TAXREV","TOT","PC_GDP","A","2013",37.242,
"SVN","TAXREV","TOT","PC_GDP","A","2014",37.179,
"SVN","TAXREV","TOT","PC_GDP","A","2015",37.311,
"SVN","TAXREV","TOT","PC_GDP","A","2016",37.385,
"SVN","TAXREV","TOT","PC_GDP","A","2017",37.067,
"SVN","TAXREV","TOT","PC_GDP","A","2018",37.239,
"SVN","TAXREV","TOT","PC_GDP","A","2019",37.045,
"SVN","TAXREV","TOT","PC_GDP","A","2020",37.183,
"SVN","TAXREV","TOT","PC_GDP","A","2021",37.427,
"OAVG","TAXREV","TOT","PC_GDP","A","1965",24.855,
"OAVG","TAXREV","TOT","PC_GDP","A","1966",25.345,
"OAVG","TAXREV","TOT","PC_GDP","A","1967",26.228,
"OAVG","TAXREV","TOT","PC_GDP","A","1968",26.485,
"OAVG","TAXREV","TOT","PC_GDP","A","1969",27.033,
"OAVG","TAXREV","TOT","PC_GDP","A","1970",26.717,
"OAVG","TAXREV","TOT","PC_GDP","A","1971",27.244,
"OAVG","TAXREV","TOT","PC_GDP","A","1972",26.868,
"OAVG","TAXREV","TOT","PC_GDP","A","1973",27.049,
"OAVG","TAXREV","TOT","PC_GDP","A","1974",27.881,
"OAVG","TAXREV","TOT","PC_GDP","A","1975",28.635,
"OAVG","TAXREV","TOT","PC_GDP","A","1976",29.509,
"OAVG","TAXREV","TOT","PC_GDP","A","1977",30.17,
"OAVG","TAXREV","TOT","PC_GDP","A","1978",30.072,
"OAVG","TAXREV","TOT","PC_GDP","A","1979",29.994,
"OAVG","TAXREV","TOT","PC_GDP","A","1980",30.096,
"OAVG","TAXREV","TOT","PC_GDP","A","1981",30.742,
"OAVG","TAXREV","TOT","PC_GDP","A","1982",31.091,
"OAVG","TAXREV","TOT","PC_GDP","A","1983",31.227,
"OAVG","TAXREV","TOT","PC_GDP","A","1984",31.303,
"OAVG","TAXREV","TOT","PC_GDP","A","1985",31.538,
"OAVG","TAXREV","TOT","PC_GDP","A","1986",32.168,
"OAVG","TAXREV","TOT","PC_GDP","A","1987",32.598,
"OAVG","TAXREV","TOT","PC_GDP","A","1988",32.585,
"OAVG","TAXREV","TOT","PC_GDP","A","1989",32.388,
"OAVG","TAXREV","TOT","PC_GDP","A","1990",30.846,
"OAVG","TAXREV","TOT","PC_GDP","A","1991",31.287,
"OAVG","TAXREV","TOT","PC_GDP","A","1992",31.592,
"OAVG","TAXREV","TOT","PC_GDP","A","1993",31.979,
"OAVG","TAXREV","TOT","PC_GDP","A","1994",32.01,
"OAVG","TAXREV","TOT","PC_GDP","A","1995",32.14,
"OAVG","TAXREV","TOT","PC_GDP","A","1996",32.346,
"OAVG","TAXREV","TOT","PC_GDP","A","1997",32.577,
"OAVG","TAXREV","TOT","PC_GDP","A","1998",32.716,
"OAVG","TAXREV","TOT","PC_GDP","A","1999",32.95,
"OAVG","TAXREV","TOT","PC_GDP","A","2000",32.927,
"OAVG","TAXREV","TOT","PC_GDP","A","2001",32.448,
"OAVG","TAXREV","TOT","PC_GDP","A","2002",32.263,
"OAVG","TAXREV","TOT","PC_GDP","A","2003",32.14,
"OAVG","TAXREV","TOT","PC_GDP","A","2004",32.146,
"OAVG","TAXREV","TOT","PC_GDP","A","2005",32.63,
"OAVG","TAXREV","TOT","PC_GDP","A","2006",32.757,
"OAVG","TAXREV","TOT","PC_GDP","A","2007",32.844,
"OAVG","TAXREV","TOT","PC_GDP","A","2008",32.233,
"OAVG","TAXREV","TOT","PC_GDP","A","2009",31.483,
"OAVG","TAXREV","TOT","PC_GDP","A","2010",31.534,
"OAVG","TAXREV","TOT","PC_GDP","A","2011",31.918,
"OAVG","TAXREV","TOT","PC_GDP","A","2012",32.346,
"OAVG","TAXREV","TOT","PC_GDP","A","2013",32.621,
"OAVG","TAXREV","TOT","PC_GDP","A","2014",32.844,
"OAVG","TAXREV","TOT","PC_GDP","A","2015",32.902,
"OAVG","TAXREV","TOT","PC_GDP","A","2016",33.556,
"OAVG","TAXREV","TOT","PC_GDP","A","2017",33.334,
"OAVG","TAXREV","TOT","PC_GDP","A","2018",33.47,
"OAVG","TAXREV","TOT","PC_GDP","A","2019",33.389,
"OAVG","TAXREV","TOT","PC_GDP","A","2020",33.555,
"OAVG","TAXREV","TOT","PC_GDP","A","2021",34.114,
"LVA","TAXREV","TOT","PC_GDP","A","1995",29.715,
"LVA","TAXREV","TOT","PC_GDP","A","1996",29.167,
"LVA","TAXREV","TOT","PC_GDP","A","1997",30.251,
"LVA","TAXREV","TOT","PC_GDP","A","1998",31.26,
"LVA","TAXREV","TOT","PC_GDP","A","1999",30.252,
"LVA","TAXREV","TOT","PC_GDP","A","2000",29.05,
"LVA","TAXREV","TOT","PC_GDP","A","2001",28.121,
"LVA","TAXREV","TOT","PC_GDP","A","2002",27.815,
"LVA","TAXREV","TOT","PC_GDP","A","2003",27.411,
"LVA","TAXREV","TOT","PC_GDP","A","2004",27.548,
"LVA","TAXREV","TOT","PC_GDP","A","2005",27.805,
"LVA","TAXREV","TOT","PC_GDP","A","2006",28.577,
"LVA","TAXREV","TOT","PC_GDP","A","2007",28.195,
"LVA","TAXREV","TOT","PC_GDP","A","2008",27.815,
"LVA","TAXREV","TOT","PC_GDP","A","2009",28.067,
"LVA","TAXREV","TOT","PC_GDP","A","2010",28.54,
"LVA","TAXREV","TOT","PC_GDP","A","2011",29.134,
"LVA","TAXREV","TOT","PC_GDP","A","2012",29.111,
"LVA","TAXREV","TOT","PC_GDP","A","2013",29.43,
"LVA","TAXREV","TOT","PC_GDP","A","2014",29.715,
"LVA","TAXREV","TOT","PC_GDP","A","2015",29.79,
"LVA","TAXREV","TOT","PC_GDP","A","2016",30.73,
"LVA","TAXREV","TOT","PC_GDP","A","2017",31.091,
"LVA","TAXREV","TOT","PC_GDP","A","2018",31.052,
"LVA","TAXREV","TOT","PC_GDP","A","2019",30.938,
"LVA","TAXREV","TOT","PC_GDP","A","2020",31.764,
"LVA","TAXREV","TOT","PC_GDP","A","2021",31.215,
"AUS","TAXREV","TOT","MLN_USD","A","1965",5.608,
"AUS","TAXREV","TOT","MLN_USD","A","1966",5.996,
"AUS","TAXREV","TOT","MLN_USD","A","1967",6.631,
"AUS","TAXREV","TOT","MLN_USD","A","1968",7.405,
"AUS","TAXREV","TOT","MLN_USD","A","1969",8.488,
"AUS","TAXREV","TOT","MLN_USD","A","1970",9.566,
"AUS","TAXREV","TOT","MLN_USD","A","1971",11.308,
"AUS","TAXREV","TOT","MLN_USD","A","1972",13.825,
"AUS","TAXREV","TOT","MLN_USD","A","1973",19.44,
"AUS","TAXREV","TOT","MLN_USD","A","1974",24.135,
"AUS","TAXREV","TOT","MLN_USD","A","1975",26.81,
"AUS","TAXREV","TOT","MLN_USD","A","1976",28.61,
"AUS","TAXREV","TOT","MLN_USD","A","1977",30.087,
"AUS","TAXREV","TOT","MLN_USD","A","1978",32.92,
"AUS","TAXREV","TOT","MLN_USD","A","1979",38.163,
"AUS","TAXREV","TOT","MLN_USD","A","1980",45.664,
"AUS","TAXREV","TOT","MLN_USD","A","1981",49.939,
"AUS","TAXREV","TOT","MLN_USD","A","1982",48.495,
"AUS","TAXREV","TOT","MLN_USD","A","1983",49.526,
"AUS","TAXREV","TOT","MLN_USD","A","1984",50.616,
"AUS","TAXREV","TOT","MLN_USD","A","1985",49.348,
"AUS","TAXREV","TOT","MLN_USD","A","1986",55.751,
"AUS","TAXREV","TOT","MLN_USD","A","1987",68.479,
"AUS","TAXREV","TOT","MLN_USD","A","1988",81.716,
"AUS","TAXREV","TOT","MLN_USD","A","1989",88.85,
"AUS","TAXREV","TOT","MLN_USD","A","1990",90.808,
"AUS","TAXREV","TOT","MLN_USD","A","1991",85.14,
"AUS","TAXREV","TOT","MLN_USD","A","1992",81.737,
"AUS","TAXREV","TOT","MLN_USD","A","1993",87.196,
"AUS","TAXREV","TOT","MLN_USD","A","1994",100.081,
"AUS","TAXREV","TOT","MLN_USD","A","1995",113.636,
"AUS","TAXREV","TOT","MLN_USD","A","1996",122.373,
"AUS","TAXREV","TOT","MLN_USD","A","1997",114.669,
"AUS","TAXREV","TOT","MLN_USD","A","1998",116.182,
"AUS","TAXREV","TOT","MLN_USD","A","1999",120.471,
"AUS","TAXREV","TOT","MLN_USD","A","2000",117.291,
"AUS","TAXREV","TOT","MLN_USD","A","2001",115.542,
"AUS","TAXREV","TOT","MLN_USD","A","2002",141.117,
"AUS","TAXREV","TOT","MLN_USD","A","2003",177.636,
"AUS","TAXREV","TOT","MLN_USD","A","2004",208.621,
"AUS","TAXREV","TOT","MLN_USD","A","2005",225.719,
"AUS","TAXREV","TOT","MLN_USD","A","2006",252.625,
"AUS","TAXREV","TOT","MLN_USD","A","2007",289.86,
"AUS","TAXREV","TOT","MLN_USD","A","2008",271.886,
"AUS","TAXREV","TOT","MLN_USD","A","2009",279.257,
"AUS","TAXREV","TOT","MLN_USD","A","2010",346.463,
"AUS","TAXREV","TOT","MLN_USD","A","2011",399.797,
"AUS","TAXREV","TOT","MLN_USD","A","2012",411.598,
"AUS","TAXREV","TOT","MLN_USD","A","2013",401.892,
"AUS","TAXREV","TOT","MLN_USD","A","2014",361.522,
"AUS","TAXREV","TOT","MLN_USD","A","2015",344.314,
"AUS","TAXREV","TOT","MLN_USD","A","2016",365.268,
"AUS","TAXREV","TOT","MLN_USD","A","2017",397.957,
"AUS","TAXREV","TOT","MLN_USD","A","2018",401.214,
