LOCATION,TIME,Value
BHS,1966,-40490196.08
BLZ,1966,-209790.2098
BRA,1966,-1238738444.0
BWA,1966,5509065.551
CAF,1966,-407068.7533
CHL,1966,-182487179.5
CIV,1966,-34099986.81
COG,1966,-3822766.105
CRI,1966,-15500000.0
DNK,1966,92263732.96
DOM,1966,-18500000.0
DZA,1966,-121528832.7
ECU,1966,-25212085.67
EGY,1966,-39499244.55
FJI,1966,-3774534.474
GAB,1966,-20351806.49
GHA,1966,-19607843.14
GNQ,1966,0.0
GRC,1966,141453270.0
GTM,1966,-16200000.0
GUY,1966,-19235294.12
HKG,1966,-7321978.348
HND,1966,-15500000.0
IND,1966,-328571428.6
IRN,1966,-205851828.3
JAM,1966,-74058518.83
JOR,1966,11761411.37
KEN,1966,-34439986.19
KHM,1966,3857145.714
KOR,1966,84764502.1
LKA,1966,-840336.1345
LSO,1966,15119697.61
MAR,1966,-40904831.54
MEX,1966,-753296000.0
MMR,1966,42076.64042
MWI,1966,-7699846.003
MYS,1966,-91140729.13
NCL,1966,0.0
NER,1966,-1632296.531
NGA,1966,-250314993.7
NIC,1966,-31427142.36
NPL,1966,0.0
PAK,1966,-30449609.41
PAN,1966,-97978900.0
PER,1966,-248883759.1
PHL,1966,-22025846.15
PNG,1966,-2127897.861
PRI,1966,-151100000.0
PYF,1966,0.0
SDN,1966,0.0
SGP,1966,34692277.54
SLE,1966,1126999.549
SLV,1966,-7400000.0
SOM,1966,-798134.0912
SUR,1966,-37550000.0
SWZ,1966,-8959820.804
TCD,1966,-3250855.106
TGO,1966,-1399998.128
THA,1966,-3702153.846
TTO,1966,-68424429.8
TUN,1966,-26666666.67
UGA,1966,-17366946.78
URY,1966,-22266879.69
VCT,1966,0.0
VEN,1966,-665533333.3
ZAF,1966,-433999826.6
ZMB,1966,-82857142.86
ZWE,1966,-185902682.5
AFG,1967,35555555.56
ARG,1967,87575485.62
AUS,1967,-213909732.3
BDI,1967,-11325714.29
BEN,1967,-400007.8862
BFA,1967,-1719527.042
BHS,1967,-46372549.02
BLZ,1967,-206896.5517
BRA,1967,-1032670703.0
BWA,1967,3626917.713
CAF,1967,-406535.098
CHL,1967,-211372549.0
CIV,1967,-36224604.06
CMR,1967,-158129497.5
COG,1967,-2488422.628
CRI,1967,-17600000.0
DNK,1967,85737827.6
DOM,1967,-19500000.0
DZA,1967,-81019221.81
ECU,1967,-24911941.79
EGY,1967,-24988942.95
FJI,1967,-5221932.115
GAB,1967,-25203155.95
GHA,1967,-37166085.95
GNQ,1967,0.0
GRC,1967,158180686.8
GTM,1967,-19400000.0
GUY,1967,-18823529.41
HKG,1967,-7481461.505
HND,1967,-21200000.0
IND,1967,-344000000.0
IRN,1967,-245534199.2
JAM,1967,-76222038.11
JOR,1967,12041444.97
KEN,1967,-38499998.57
KHM,1967,-2085682.857
KOR,1967,148602691.1
LKA,1967,-3909465.021
LSO,1967,14839703.21
MAR,1967,-35964825.61
MEX,1967,-358792000.0
MLI,1967,-646749.1605
MMR,1967,83623.95543
MWI,1967,-10770505.39
MYS,1967,-37566967.2
NCL,1967,0.0
NER,1967,-6097498.017
NGA,1967,-89598208.04
NIC,1967,-37142857.93
NPL,1967,0.0
OMN,1967,-9942004.971
PAK,1967,-49998948.34
PAN,1967,-114489600.0
PER,1967,-267712184.4
PHL,1967,-24146153.85
PNG,1967,-1904132.602
PRI,1967,-225700000.0
PYF,1967,0.0
SDN,1967,-11000000.0
SGP,1967,31948255.59
SLE,1967,1250056.959
SLV,1967,-9080000.0
SOM,1967,-406136.4432
SUR,1967,-44650000.0
SWZ,1967,-8959820.804
TCD,1967,2180036.811
TGO,1967,-3400000.569
THA,1967,6442533.654
TTO,1967,-68638168.11
TUN,1967,-36952380.95
TUR,1967,-66666666.67
UGA,1967,-18907563.03
URY,1967,-28581772.45
VCT,1967,0.0
VEN,1967,-644755555.6
ZAF,1967,-449399820.4
ZMB,1967,-72285714.29
ZWE,1967,-126900650.0
AFG,1968,28888888.89
ARG,1968,-392285420.7
AUS,1968,-303505431.7
BDI,1968,-13520000.0
BEN,1968,-1399985.943
BFA,1968,-1595400.314
BHS,1968,-52941176.47
BLZ,1968,-1556886.228
BRA,1968,-810175889.2
BWA,1968,4114365.411
CAF,1968,-3299990.669
CHL,1968,-214463768.1
CIV,1968,-37591163.44
CMR,1968,-161169990.3
COG,1968,-3635413.38
COL,1968,-99993657.3
CRI,1968,-19200000.0
DNK,1968,61831840.0
DOM,1968,-18900000.0
DZA,1968,-60764416.36
ECU,1968,-27112996.89
EGY,1968,-22897196.26
FJI,1968,-7786556.739
GAB,1968,-27871583.36
GHA,1968,-50987840.38
GNQ,1968,0.0
GRC,1968,193383567.8
GTM,1968,-31400000.0
GUY,1968,-21000000.0
HKG,1968,-8874168.05
HND,1968,-23100000.0
IND,1968,-340000000.0
IRN,1968,-329183784.3
JAM,1968,-58562342.49
JOR,1968,14841781.01
KEN,1968,-39600006.13
KHM,1968,-1571342.857
KOR,1968,169166817.3
LKA,1968,-30084033.61
LSO,1968,16379672.41
MAR,1968,-47030688.67
MEX,1968,-420488000.0
MLI,1968,-1981317.257
MMR,1968,454303.8869
MRT,1968,-10000000.0
MWI,1968,-8400336.013
MYS,1968,-39526982.88
NCL,1968,0.0
NER,1968,-999999.5961
NGA,1968,-158756824.9
NIC,1968,-48571431.21
NPL,1968,0.0
OMN,1968,-46076313.89
PAK,1968,-65998615.71
PAN,1968,-124208300.0
PER,1968,-275061645.5
PHL,1968,-97746153.85
PNG,1968,-3696158.584
PRI,1968,-258200000.0
PYF,1968,0.0
SAU,1968,-645000022.2
SDN,1968,-14666666.67
SEN,1968,-13361315.24
SGP,1968,28485561.22
SLE,1968,2250000.9
SLV,1968,-9000000.0
SOM,1968,-797847.3729
SUR,1968,-60150000.0
SWZ,1968,-9519809.604
TCD,1968,680099.4013
TGO,1968,-5199981.257
THA,1968,6105798.077
TTO,1968,-68349950.0
TUN,1968,-49904761.9
TUR,1968,-88888888.89
UGA,1968,-16806722.69
URY,1968,-24584436.76
VCT,1968,0.0
VEN,1968,-703111111.1
ZAF,1968,-516599793.6
ZMB,1968,-74428571.43
ZWE,1968,-128450402.6
AFG,1969,28888888.89
ARG,1969,-219712940.7
AUS,1969,-534214357.7
BDI,1969,-12034285.71
BEN,1969,-2500010.002
BFA,1969,-1598457.612
BHS,1969,-62745098.04
BLZ,1969,-1676646.707
BRA,1969,-675178483.4
BWA,1969,5152485.726
CAF,1969,-1099997.461
CHL,1969,-228662790.7
CIV,1969,-41959512.33
CMR,1969,-142713931.3
COG,1969,-5000758.301
COL,1969,-131988124.7
CRI,1969,-15900000.0
DNK,1969,79758293.33
DOM,1969,-23200000.0
DZA,1969,0.0
ECU,1969,-28013428.52
EGY,1969,-59079903.15
FJI,1969,-9034766.697
GAB,1969,-22695287.6
GHA,1969,-48046234.2
GNQ,1969,0.0
GRC,1969,201409365.9
GTM,1969,-35700000.0
GUY,1969,-20500000.0
HKG,1969,-10502724.17
HND,1969,-18600000.0
IND,1969,-361333333.3
IRN,1969,-393382560.4
JAM,1969,-61442457.7
JOR,1969,18762251.47
KEN,1969,-26500001.38
KHM,1969,-1408408.451
KOR,1969,198500832.9
LKA,1969,-11932773.11
LSO,1969,17499650.01
MAR,1969,-43078747.16
MDG,1969,-4998575.81
MEX,1969,-494576000.0
MLI,1969,-2712341.292
MMR,1969,572703.0638
MRT,1969,-15199999.61
MWI,1969,-6960278.411
MYS,1969,-91140729.13
NCL,1969,0.0
NER,1969,-2399999.077
NGA,1969,-212095758.1
NIC,1969,-50000000.21
NLD,1969,975648066.1
NPL,1969,0.0
OMN,1969,-55915526.76
PAK,1969,-74998424.19
PAN,1969,-133403500.0
PER,1969,-308096884.3
PHL,1969,-78641666.67
PNG,1969,-7055661.328
PRI,1969,-293800000.0
PYF,1969,0.0
SAU,1969,-673022688.9
SDN,1969,-17333333.33
SEN,1969,-10389974.48
SGP,1969,27668888.02
SLE,1969,3099961.24
SLV,1969,-9400000.0
SOM,1969,-814427.4286
SUR,1969,-70400000.0
SWZ,1969,-13579728.41
TCD,1969,2292079.487
TGO,1969,-5199982.613
THA,1969,5721009.615
TTO,1969,-71650000.0
TUN,1969,-55809523.81
TUR,1969,-100000000.0
UGA,1969,-17607843.14
URY,1969,-22580645.16
VCT,1969,0.0
VEN,1969,-608177777.8
ZAF,1969,-599199760.6
ZMB,1969,-67857142.86
ZWE,1969,-152944996.5
AFG,1970,35557777.78
ARG,1970,-1187892369.0
AUS,1970,-465897636.9
AUT,1970,-50233924.32
BDI,1970,-7449142.857
BEL,1970,314951996.8
BEN,1970,-2499984.262
BFA,1970,0.0
BLZ,1970,-1736526.946
BRA,1970,-599032024.2
BWA,1970,4426856.505
CAF,1970,-1799934.226
CAN,1970,-1299501388.0
CHL,1970,-199000000.0
CIV,1970,-35868798.87
CMR,1970,-134224251.5
COG,1970,-6799750.611
COL,1970,-172989682.4
CRI,1970,-15800000.0
CUB,1970,-108997800.0
DEU,1970,1150520494.0
DNK,1970,58539333.33
DOM,1970,-9200000.0
DZA,1970,-121528832.7
ECU,1970,-29214004.02
EGY,1970,-64054257.72
ESP,1970,-401652008.6
FIN,1970,-81562853.91
FJI,1970,-9400435.63
GAB,1970,-16642466.69
GBR,1970,515553155.7
GHA,1970,-44124092.64
GNB,1970,0.0
GNQ,1970,530000.0
GRL,1970,-6848333.333
GTM,1970,-38200000.0
GUY,1970,-21250000.0
HKG,1970,-13981856.46
HND,1970,-22600000.0
IND,1970,-378666666.7
IRN,1970,-453142086.4
ISR,1970,-216666666.7
ITA,1970,529222428.7
JAM,1970,-61082323.29
JOR,1970,18762251.47
JPN,1970,-272603713.9
KEN,1970,-22900000.82
KHM,1970,-432093.9863
KOR,1970,163575476.6
LIE,1970,-1538760.576
LKA,1970,-154285714.3
LSO,1970,19739605.21
LUX,1970,14774505.85
MAR,1970,-11492480.98
MDG,1970,-3001872.457
MEX,1970,-622560000.0
MLI,1970,-5648266.575
MLT,1970,19288893.47
MMR,1970,373129.5738
MRT,1970,-11300000.54
MWI,1970,-7200288.012
MYS,1970,-60433816.8
NCL,1970,0.0
NER,1970,-1499999.457
NGA,1970,-464790704.2
NIC,1970,-61428573.5
NLD,1970,617100505.3
NPL,1970,0.0
OMN,1970,-43676505.88
PAK,1970,-93998024.36
PAN,1970,-145694500.0
PER,1970,-278102534.9
PHL,1970,-130074488.1
PNG,1970,-19711053.87
PRI,1970,-347200000.0
PRT,1970,168221757.3
PYF,1970,0.0
QAT,1970,-14007014.01
RWA,1970,100000.0
SAU,1970,-1014377778.0
SDN,1970,-16333333.33
SEN,1970,-14970450.77
SGP,1970,18358813.54
SLE,1970,-8765043.506
SLV,1970,-9600000.0
SOM,1970,299995.4286
SUR,1970,-67950000.0
SWE,1970,75596149.39
SWZ,1970,-14699706.01
TCD,1970,3129237.639
TGO,1970,-4499829.416
THA,1970,9615360.577
TTO,1970,-65100000.0
TUN,1970,-59047619.05
TUR,1970,-78260869.57
UGA,1970,-15106442.58
URY,1970,240322580.6
USA,1970,6393000000.0
VCT,1970,0.0
VEN,1970,-540711111.1
ZAF,1970,-663599734.8
ZMB,1970,-47714285.71
ZWE,1970,-135265191.8
AFG,1971,37777777.78
ARG,1971,341401095.4
AUS,1971,-497256131.7
AUT,1971,-42743694.24
BDI,1971,-9075428.571
BEL,1971,316223994.7
BEN,1971,-3102652.38
BFA,1971,-504727.871
BLZ,1971,-2256097.561
BRA,1971,-520302243.5
BWA,1971,3472627.737
CAF,1971,-2509649.128
CAN,1971,-1462006338.0
CHL,1971,-118581967.2
CIV,1971,-66872765.31
CMR,1971,-117665640.7
COG,1971,-7027006.823
COL,1971,-175351536.7
CRI,1971,-17050695.77
CUB,1971,-132402200.0
DEU,1971,1154893771.0
DNK,1971,42104412.7
DOM,1971,-2100000.0
DZA,1971,-40711639.46
ECU,1971,-35717121.36
EGY,1971,-73195613.36
ESP,1971,-351702994.0
FIN,1971,-95078147.2
FJI,1971,-11808722.09
FRA,1971,813306499.3
GAB,1971,-23968858.69
GBR,1971,453217327.8
GHA,1971,-45441624.92
GMB,1971,-1272121.094
GNB,1971,0.0
GNQ,1971,423210.3528
GRL,1971,-8725018.874
GTM,1971,-41900000.0
GUY,1971,-18000000.0
HKG,1971,-19292439.06
HND,1971,-24500000.0
IND,1971,-391044936.6
IRN,1971,-528800779.0
ISR,1971,-160000000.0
ITA,1971,623676654.2
JAM,1971,-89217098.94
JOR,1971,14841781.01
JPN,1971,-146513761.8
KEN,1971,-24597486.17
KHM,1971,-628104.11
KOR,1971,75471698.11
LIE,1971,-1791359.249
LKA,1971,-211129848.2
LSO,1971,21672259.51
LUX,1971,3890218.737
MAR,1971,-28243504.95
MDG,1971,-6620927.865
MEX,1971,-704600000.0
MLI,1971,-1467206.925
MLT,1971,20339238.64
MMR,1971,-216229.7297
MRT,1971,-13799999.28
MWI,1971,-3971597.063
MYS,1971,-118926711.0
NCL,1971,0.0
NER,1971,-1304978.455
NGA,1971,-664955752.2
NIC,1971,-62855716.29
NLD,1971,356887844.6
NPL,1971,0.0
NZL,1971,-98095787.65
OMN,1971,-48123195.38
PAK,1971,-63186419.15
PAN,1971,-163988100.0
PER,1971,-275929372.0
PHL,1971,-101301242.3
PNG,1971,-35115088.36
PRI,1971,-398300000.0
PRT,1971,116925795.1
PYF,1971,0.0
QAT,1971,-31992417.86
RWA,1971,-297.871871
SAU,1971,-1466746902.0
SDN,1971,-20666666.67
SEN,1971,-16453850.92
SGP,1971,-3266692.8
SLE,1971,-8932186.296
SLV,1971,-10640000.0
SOM,1971,-406663.8611
SUR,1971,-76250000.0
SWE,1971,131955949.2
SWZ,1971,-12583892.62
SYC,1971,-91145.02789
TCD,1971,2730044.572
TGO,1971,-4604042.396
THA,1971,-4808072.115
TTO,1971,-66940148.87
TUN,1971,-56607381.91
TUR,1971,-87248322.15
UGA,1971,-22476190.48
URY,1971,-20161290.32
USA,1971,7594000000.0
VCT,1971,0.0
VEN,1971,-738000000.0
ZAF,1971,-655745116.4
ZMB,1971,-51285714.29
ZWE,1971,-195812468.1
AFG,1972,35553333.33
ARG,1972,-533500315.9
AUS,1972,-223130841.1
AUT,1972,-84797309.36
BDI,1972,-11397714.29
BEL,1972,403236183.7
BEN,1972,-2100010.078
BFA,1972,-1303798.076
BLZ,1972,-2937500.0
BRA,1972,-463660646.8
BWA,1972,-7763.975155
CAF,1972,-2066587.548
CAN,1972,-1508011920.0
CHL,1972,-59399038.46
CIV,1972,-59900572.4
CMR,1972,-121415271.6
COG,1972,-6308516.713
COL,1972,-197618474.9
CRI,1972,-37565636.77
CUB,1972,-155830849.9
DEU,1972,1133096363.0
DNK,1972,36406544.54
DOM,1972,39700000.0
DZA,1972,-22318937.62
ECU,1972,-45221677.46
EGY,1972,-68510858.32
ESP,1972,-353383380.8
FIN,1972,-126181531.4
FJI,1972,-11148812.41
FRA,1972,808842652.8
GAB,1972,-28568296.55
GBR,1972,289592907.1
GHA,1972,-27763708.33
GMB,1972,-1619147.554
GNB,1972,0.0
GNQ,1972,-174262.1089
GRL,1972,-10451901.63
GTM,1972,-45600000.0
GUY,1972,-10571380.95
HKG,1972,-34566029.71
HND,1972,-27500000.0
IND,1972,-390655317.8
IRN,1972,-531568125.2
ISR,1972,-245000000.0
ITA,1972,800863213.8
JAM,1972,-32833876.22
JOR,1972,11481377.77
JPN,1972,188032397.4
KEN,1972,-34045900.39
KHM,1972,-300825.6599
KOR,1972,23670747.54
LIE,1972,-2133850.021
LKA,1972,-201842546.1
LSO,1972,26928580.72
LUX,1972,33865823.48
MAR,1972,-36791014.61
MDG,1972,-2148758.729
MEX,1972,-812520000.0
MLI,1972,-801492.6857
MLT,1972,24102835.28
MMR,1972,-1017196.709
MRT,1972,-16500000.99
MWI,1972,-4615768.463
MYS,1972,-134061569.0
NCL,1972,0.0
NER,1972,-1085706.486
NGA,1972,-949388209.1
NIC,1972,-71428572.5
NLD,1972,700910464.2
NPL,1972,0.0
NZL,1972,-157997083.1
OMN,1972,-75560187.6
PAK,1972,-134719041.2
PAN,1972,-179343600.0
PER,1972,-308435738.6
PHL,1972,-127228890.8
PNG,1972,-43472694.61
PRI,1972,-561000000.0
PRT,1972,154432913.3
PYF,1972,0.0
QAT,1972,-62927496.58
RWA,1972,100000.0
SAU,1972,-2182204208.0
SDN,1972,-25666666.67
SEN,1972,-21861958.77
SGP,1972,-6752548.595
SLB,1972,-12898602.65
SLE,1972,-7937615.98
SLV,1972,-12680000.0
SOM,1972,372661.7097
SUR,1972,-66050000.0
SWE,1972,189707920.4
SWZ,1972,-15090412.38
SYC,1972,-112390.4194
TCD,1972,3847683.327
TGO,1972,-7713938.473
THA,1972,-28846081.73
TTO,1972,-70785405.71
TUN,1972,-75455879.27
