LOCATION,TIME,Value
DEU,1977,326338.907679479
DEU,1978,361565.692527593
DEU,1979,406530.797135796
DEU,1980,457107.072739998
DEU,1981,496201.796726992
DEU,1982,518495.738578152
DEU,1983,548155.679748346
DEU,1984,579965.227451122
DEU,1985,611313.978168538
DEU,1986,648489.264908213
DEU,1987,692297.122067005
DEU,1988,738469.289831899
DEU,1989,794124.314357515
DEU,1990,863974.316409885
DEU,1991,931809.95546719
DEU,1992,984667.499608467
DEU,1993,1009943.07704532
DEU,1994,1045547.69056907
DEU,1995,1084089.73385692
DEU,1996,1120579.55898405
DEU,1997,1143265.19901736
DEU,1998,1164861.61636618
DEU,1999,1222552.23297799
DEU,2000,1260022.5049785
DEU,2001,1311215.59098171
DEU,2002,1315861.55733986
DEU,2003,1345291.3667736
DEU,2004,1397655.60496673
DEU,2005,1424914.19758787
DEU,2006,1479249.89439586
DEU,2007,1515649.39260261
DEU,2008,1575509.22681636
DEU,2009,1595865.12606908
DEU,2010,1657996.21185408
DEU,2011,1763719.47208286
DEU,2012,1814060.41417159
DEU,2013,1854903.88691303
DEU,2014,1908128.62484275
DEU,2015,1924533.67104066
DEU,2016,2049246.21753106
DEU,2017,2130270.76092795
DEU,2018,2246100.18567069
DEU,2019,2337903.30908138
DEU,2020,2209000.30020448
DEU,2021,2248593.14646152
GRC,1970,12958.1827756109
GRC,1971,14239.2671832256
GRC,1972,15609.6511648332
GRC,1973,17453.2747563385
GRC,1974,19076.8087267016
GRC,1975,22211.2310616177
GRC,1976,24766.9303107159
GRC,1977,28700.5985782708
GRC,1978,33126.122466482
GRC,1979,38137.5217405101
GRC,1980,42436.6054573994
GRC,1981,45922.094116745
GRC,1982,50115.8973543182
GRC,1983,53343.3071292344
GRC,1984,55569.4214243581
GRC,1985,57801.835091812
GRC,1986,58184.6701100815
GRC,1987,61576.9544031755
GRC,1988,67858.4280674585
GRC,1989,75273.0593474482
GRC,1990,80635.8453585499
GRC,1991,85739.9050574327
GRC,1992,90026.0982828099
GRC,1993,91562.5755667979
GRC,1994,95291.1639207229
GRC,1995,99752.4839971513
GRC,1996,104791.635019684
GRC,1997,110128.427513165
GRC,1998,116324.651838354
GRC,1999,120707.724884675
GRC,2000,127883.613350997
GRC,2001,139156.397272248
GRC,2002,151911.377930525
GRC,2003,158043.692001835
GRC,2004,166666.443838031
GRC,2005,173859.351938517
GRC,2006,184834.993658259
GRC,2007,193509.49502689
GRC,2008,212304.61657492
GRC,2009,209919.494469715
GRC,2010,192316.978041372
GRC,2011,183431.397300365
GRC,2012,173569.25836383
GRC,2013,174407.343293838
GRC,2014,178479.008209895
GRC,2015,175483.618310942
GRC,2016,179609.332283225
GRC,2017,187224.618073621
GRC,2018,194024.112299994
GRC,2019,202156.617981587
GRC,2020,180321.088705116
GRC,2021,192014.587168378
HUN,1991,44873.1072481402
HUN,1992,46885.5578577123
HUN,1993,50156.511376622
HUN,1994,51435.7006780731
HUN,1995,48668.1245117745
HUN,1996,48455.2763607811
